Enhanced Marble Language Dataset - Generated on 2025-05-30 23:06:44
================================================================================

Dataset Statistics:
75. "I cyan move south bump yellow move north"
76. "I red move west bump white move west"
77. "I orange move east"
78. "I blue move south"
79. "I orange move south bump bottom"
80. "I white move north bump right then cyan move east"
81. "I green move south bump navy move south"
82. "I gold move west bump top then teal move south"
83. "I lime move south bump left"
84. "I yellow move north bump top I blue"
85. "I blue move south bump top"
86. "I violet move east bump indigo move east"
87. "I white still"
88. "I coral move south bump gold move south"
89. "I teal move south bump left then silver move north"
90. "I navy move west bump white move south"
91. "I black move north"
92. "I brown move north bump top I cyan"
93. "I navy move east bump left"
94. "I coral move east bump top I green"
95. "I navy move south bump top then silver move east"
96. "I black move south bump yellow move east"
97. "I gray move east bump top then orange move south"
98. "I black move north bump top I yellow"
99. "I teal move east bump top I gray"
100. "I teal move north bump top I violet"
101. "I silver move south bump gold move south"
102. "I cyan still"
103. "I black move east bump gray move west"
104. "I silver move north bump top I cyan"
105. "I white move south bump top"
106. "I red move west bump bottom"
107. "I pink move north bump bottom"
108. "I gray move south"
109. "I cyan move east bump right then gold move north"
110. "I coral move north bump right then teal move east"
111. "I violet move south bump top I coral"
112. "I gold move east bump blue move east"
113. "I blue move north bump bottom"
114. "I coral still"
115. "I gold move south bump top I black"
116. "I black move south"
117. "I green move west bump top I brown"
118. "I brown move south bump top then gold move north"
119. "I black move south bump top I orange"
120. "I pink move west bump top then black move east"
121. "I silver move south"
122. "I yellow move south bump lime move east"
123. "I orange move west bump right"
124. "I navy move east bump top then blue move east"
125. "I lime move north bump top I violet"
126. "I silver move south bump indigo move north"
127. "I cyan move north bump right"
128. "I gray move east bump right then orange move west"
129. "I coral move south bump bottom"
130. "I lime move north bump indigo move west"
131. "I purple move north bump top I indigo"
132. "I gold move west"
133. "I black move south bump right then coral move south"
134. "I gray move north bump left then coral move east"
135. "I white move north bump bottom"
136. "I cyan move north bump bottom"
137. "I red move east bump bottom"
138. "I green move south bump bottom"
139. "I green move west bump bottom"
140. "I green move west bump left then teal move south"
141. "I black move north bump top I teal"
142. "I indigo move east bump bottom"
143. "I orange move east bump blue move east"
144. "I green move west"
145. "I cyan move west bump bottom"
146. "I green move west bump top"
147. "I blue still"
148. "I gray move north bump pink move east"
149. "I red move east bump top"
150. "I brown move south"
151. "I teal move west"
152. "I green move north bump top I lime"
153. "I yellow move south"
154. "I lime move south bump top then cyan move south"
155. "I purple move west bump top I gold"
156. "I indigo move south bump top then pink move west"
157. "I cyan move south bump top I orange"
158. "I teal move east bump bottom"
159. "I teal move west bump bottom"
160. "I yellow move east bump bottom"
161. "I purple move south bump right"
162. "I lime move north bump bottom"
163. "I gold move north bump top then red move west"
164. "I red move north bump bottom"
165. "I purple move south bump bottom then gray move north"
166. "I yellow move east bump right then navy move south"
167. "I brown move west bump bottom"
168. "I violet move south"
169. "I orange move east bump top I teal"
170. "I red move east bump right"
171. "I indigo move east bump bottom then teal move east"
172. "I pink move west bump top then blue move south"
173. "I lime move west bump left then blue move west"
174. "I violet move south bump right"
175. "I yellow move north bump left then silver move west"
176. "I indigo move east"
177. "I coral move south bump bottom then white move south"
178. "I green move east bump right then silver move north"
179. "I coral move south bump top then purple move north"
180. "I white move east bump left then gold move east"
181. "I lime move north bump top I purple"
182. "I purple move south bump top"
183. "I silver move north bump right then blue move south"
184. "I red still"
185. "I violet move east bump top I orange"
186. "I silver move north"
187. "I yellow move east bump top I pink"
188. "I red move south bump orange move south"
189. "I black move west bump top I red"
190. "I gray move west bump top I teal"
191. "I yellow move south bump right then green move south"
192. "I pink move south bump bottom then orange move east"
193. "I yellow move west bump right"
194. "I coral move east bump top"
195. "I violet move west"
196. "I orange move south bump right then pink move west"
197. "I gold move east bump bottom"
198. "I gray move west"
199. "I silver move west bump teal move south"
200. "I gold move south bump top I indigo"
201. "I purple move north"
202. "I gray move west bump bottom"
203. "I indigo move south bump bottom"
204. "I teal move west bump gold move north"
205. "I orange move east bump top I brown"
206. "I indigo move south"
207. "I silver move east"
208. "I black move north bump gold move north"
209. "I blue move west bump top I violet"
210. "I yellow move east bump top"
211. "I lime move west bump left"
212. "I navy move south"
213. "I purple move north bump silver move north"
214. "I white move east bump gold move east"
215. "I silver move east bump bottom"
216. "I gray move west bump right"
217. "I gold move west bump navy move east"
218. "I coral move north bump left"
219. "I indigo move east bump right then yellow move west"
220. "I violet move south bump top I blue"
221. "I navy move north bump black move south"
222. "I white move north bump top I pink"
223. "I coral move south"
224. "I navy move west bump right"
225. "I brown move south bump top I blue"
226. "I cyan move south"
227. "I pink move west bump silver move east"
228. "I black move south bump top I navy"
229. "I coral move west bump top"
230. "I blue move west"
231. "I black move north bump teal move south"
232. "I teal move west bump silver move north"
233. "I purple move east bump bottom"
234. "I navy move north bump right"
235. "I navy move west bump left then brown move north"
236. "I violet move south bump bottom"
237. "I coral move east bump top I gray"
238. "I indigo move west bump teal move west"
239. "I white move west bump bottom then yellow move east"
240. "I coral move east bump bottom"
241. "I black move east bump violet move south"
242. "I silver move south bump left"
243. "I navy move east bump indigo move east"
244. "I black move south bump bottom"
245. "I silver move south bump lime move south"
246. "I black move south bump top I brown"
247. "I white move north bump top I green"
248. "I coral move west bump top I yellow"
249. "I silver move west bump violet move south"
250. "I navy move west bump yellow move west"
251. "I blue move north bump gray move east"
252. "I coral move north bump top I orange"
253. "I gray move east bump top I blue"
254. "I yellow move south bump bottom then navy move east"
255. "I gray move south bump left"
256. "I purple move west bump bottom"
257. "I indigo move north bump navy move west"
258. "I yellow still"
259. "I yellow move west bump top then coral move west"
260. "I indigo move north bump pink move east"
261. "I orange move north bump gold move west"
262. "I pink move north bump right then gray move east"
263. "I gray move south bump top then orange move south"
264. "I pink move west bump top I yellow"
265. "I green move east bump blue move south"
266. "I brown move south bump bottom"
267. "I navy move east bump bottom"
268. "I coral move north bump bottom"
269. "I indigo move north bump left"
270. "I gold move west bump right then violet move west"
271. "I blue move south bump green move west"
272. "I silver still"
273. "I white move west bump bottom"
274. "I pink move east bump top I orange"
275. "I silver move south bump yellow move west"
276. "I gold move north bump top I lime"
277. "I gold move south bump white move north"
278. "I indigo move east bump green move south"
279. "I gold move west bump bottom"
280. "I gray move south bump black move west"
281. "I violet move north bump gray move south"
282. "I pink move south bump left then lime move west"
283. "I purple move north bump left"
284. "I yellow move west bump top"
285. "I pink move north"
286. "I pink move south bump navy move north"
287. "I pink move south bump bottom"
288. "I purple move south bump bottom"
289. "I indigo move south bump teal move west"
290. "I pink move south bump purple move north"
291. "I teal move south bump left then silver move south"
292. "I red move north bump top then indigo move east"
293. "I gold move north bump bottom"
294. "I purple move east"
295. "I gold move west bump white move east"
296. "I blue move west bump top I cyan"
297. "I pink move east bump top I gold"
298. "I blue move west bump silver move south"
299. "I purple move south bump top I lime"
300. "I purple move east bump bottom then silver move west"
301. "I gray move south bump top I pink"
302. "I brown move east bump gold move north"
303. "I white move south bump left then gold move south"
304. "I silver move north bump top I indigo"
305. "I black move east bump top I lime"
306. "I yellow move south bump right"
307. "I teal move north bump top I cyan"
308. "I navy move south bump bottom"
309. "I red move east bump left"
310. "I pink move east bump violet move east"
311. "I navy move south bump green move east"
312. "I green move west bump cyan move south"
313. "I brown move north bump top"
314. "I lime move south"
315. "I gold move east bump teal move west"
316. "I black move north bump bottom"
317. "I orange move west bump top I green"
318. "I silver move north bump bottom"
319. "I silver move north bump top"
320. "I white move east bump bottom"
321. "I brown move east bump bottom"
322. "I green move east bump right then white move west"
323. "I pink move south bump top I silver"
324. "I brown move west bump top I blue"
325. "I gold move east"
326. "I teal move north"
327. "I lime move north bump top I indigo"
328. "I blue move south bump left"
329. "I black move west bump left"
330. "I green move north bump top"
331. "I brown move east bump top I silver"
332. "I red move north bump indigo move west"
333. "I gray move north bump top I teal"
334. "I indigo still"
335. "I blue move east bump top I cyan"
336. "I black move south bump top I blue"
337. "I coral move south bump top then brown move north"
338. "I yellow move north bump bottom"
339. "I white move south bump top I navy"
340. "I yellow move south bump orange move north"
341. "I navy move east"
342. "I black move east bump bottom"
343. "I pink move west bump silver move south"
344. "I lime move east bump top"
345. "I gray move north bump violet move west"
346. "I pink move west bump right"
347. "I blue move east bump yellow move north"
348. "I white move north bump top then indigo move east"
349. "I lime move east bump bottom"
350. "I white move east"
351. "I brown move east bump top"
352. "I navy move west bump left"
353. "I violet move north bump right"
354. "I yellow move east bump left then coral move north"
355. "I yellow move south bump left then white move north"
356. "I silver move west bump right then indigo move west"
357. "I green move north bump right then navy move south"
358. "I pink move south bump gold move east"
359. "I red move north bump right then yellow move south"
360. "I silver move north bump coral move south"
361. "I navy move north bump bottom"
362. "I coral move north bump top I silver"
363. "I silver move south bump bottom"
364. "I indigo move west bump right"
365. "I gray move west bump green move west"
366. "I indigo move north bump top I orange"
367. "I cyan move west bump right"
368. "I coral move north bump gold move west"
369. "I indigo move east bump top I yellow"
370. "I teal move east bump top I blue"
371. "I navy move north bump top"
372. "I cyan move west bump right then indigo move south"
373. "I white move east bump top I teal"
374. "I red move north bump top I lime"
375. "I red move north"
376. "I indigo move west bump top I violet"
377. "I blue move north bump violet move south"
378. "I indigo move west bump brown move south"
379. "I lime move east bump red move south"
380. "I blue move west bump teal move east"
381. "I pink move north bump violet move east"
382. "I yellow move north bump left then gold move north"
383. "I gold move north"
384. "I blue move north bump top I indigo"
385. "I orange move east bump top I violet"
386. "I cyan move west bump top I gray"
387. "I green move west bump right"
388. "I coral move west bump green move east"
389. "I cyan move south bump gray move north"
390. "I black move east bump left then white move west"
391. "I yellow move south bump top I silver"
392. "I pink move west bump violet move east"
393. "I teal move south bump bottom"
394. "I silver move south bump right then navy move south"
395. "I purple move east bump brown move south"
396. "I black move north bump cyan move east"
397. "I purple move west bump left"
398. "I orange move west"
399. "I blue move south bump bottom"
400. "I blue move south bump right"
401. "I coral move south bump top I red"
402. "I pink move south bump top I black"
403. "I silver move west bump top"
404. "I orange move east bump top then red move north"
405. "I silver move north bump top I red"
406. "I indigo move north bump bottom"
407. "I red move east bump right then lime move south"
408. "I navy move south bump green move south"
409. "I violet move north bump top I white"
410. "I yellow move west bump bottom"
411. "I lime move south bump bottom"
412. "I green move north bump top I black"
413. "I orange move north bump bottom then pink move south"
414. "I violet move east bump top I brown"
415. "I coral move west"
416. "I red move south bump yellow move north"
417. "I pink move north bump top then cyan move west"
418. "I cyan move north bump purple move south"
419. "I gold move east bump top I red"
420. "I white move north bump navy move south"
421. "I cyan move north bump left then brown move west"
422. "I yellow move west bump green move north"
423. "I teal move north bump right then cyan move south"
424. "I violet move north bump navy move south"
425. "I black move south bump top"
426. "I gray move south bump top I navy"
427. "I cyan move south bump top then coral move east"
428. "I black move south bump top I green"
429. "I green move south bump top I teal"
430. "I cyan move north bump top"
431. "I yellow move east bump right then red move south"
432. "I red move west bump right then white move east"
433. "I black move north bump navy move north"
434. "I coral move north bump bottom then violet move north"
435. "I white move north bump top I orange"
436. "I lime move west bump top I pink"
437. "I blue move east bump bottom"
438. "I brown move east bump black move north"
439. "I navy move west"
440. "I indigo move north"
441. "I green move south bump right then yellow move north"
442. "I red move west bump right"
443. "I purple move north bump top then silver move south"
444. "I navy move east bump top I yellow"
445. "I black move south bump top then gray move west"
446. "I brown move north bump top then gold move east"
447. "I pink move north bump top"
448. "I green move west bump left then indigo move south"
449. "I gold move north bump right then indigo move north"
450. "I yellow move west bump top I gray"
451. "I blue move east"
452. "I violet move east bump blue move north"
453. "I yellow move north bump right then navy move east"
454. "I gray move north bump bottom then lime move east"
455. "I cyan move north bump gray move east"
456. "I gold move east bump right then cyan move west"
457. "I blue move east bump top I pink"
458. "I white move north"
459. "I white move west bump top I yellow"
460. "I violet move west bump top I blue"
461. "I purple move north bump bottom"
462. "I orange move north bump top I indigo"
463. "I silver move west bump bottom then pink move east"
464. "I violet move north bump top I yellow"
465. "I green move west bump bottom then orange move east"
466. "I cyan move north bump right then green move east"
467. "I lime move south bump top"
468. "I violet move east bump bottom"
469. "I blue move west bump top"
470. "I blue move west bump coral move west"
471. "I brown move west bump top I black"
472. "I cyan move east bump bottom"
473. "I orange move north"
474. "I brown move east bump purple move east"
475. "I cyan move east bump orange move west"
476. "I pink move east bump top I indigo"
477. "I white move west bump purple move west"
478. "I blue move east bump teal move west"
479. "I teal move south bump top I lime"
480. "I orange move south bump left then silver move south"
481. "I yellow move south bump left"
482. "I black move north bump top I brown"
483. "I gray move south bump left then yellow move north"
484. "I violet move north bump silver move east"
485. "I violet move south bump top I indigo"
486. "I indigo move north bump cyan move west"
487. "I blue move north bump right then purple move east"
488. "I coral move east"
489. "I white move west bump top"
490. "I red move west"
491. "I green move west bump orange move east"
492. "I silver move south bump top then white move north"
493. "I yellow move west bump top I black"
494. "I orange move south bump right then lime move south"
495. "I white move south bump top I blue"
496. "I white move east bump red move south"
497. "I gold move south bump left"
498. "I lime move east bump left"
499. "I lime move west bump top I yellow"
500. "I teal move south bump right"
501. "I teal move south bump bottom then white move east"
502. "I violet move east bump lime move west"
503. "I orange move north bump top I yellow"
504. "I red move east bump right then gray move east"
505. "I gold move west bump top I silver"
506. "I gray move east bump top"
507. "I yellow move north bump top"
508. "I indigo move north bump top I violet"
509. "I teal move north bump bottom"
510. "I cyan move east"
511. "I purple move north bump gray move south"
512. "I navy move south bump cyan move east"
513. "I blue move west bump right"
514. "I black move east bump navy move east"
515. "I white move south"
516. "I green move west bump top then lime move east"
517. "I coral move north bump gold move south"
518. "I brown move north"
519. "I black move north bump top I gold"
520. "I green move north bump bottom then black move north"
521. "I orange move east bump top I navy"
522. "I teal move west bump top I gray"
523. "I brown move north bump left"
524. "I red move north bump right"
525. "I purple move south"
526. "I brown move north bump black move north"
527. "I blue move east bump top I green"
528. "I orange move east bump bottom"
529. "I yellow move south bump top"
530. "I yellow move west bump right then navy move west"
531. "I cyan move east bump right"
532. "I blue move east bump purple move south"
533. "I pink move west bump purple move west"
534. "I navy move south bump left then white move south"
535. "I red move south bump top I lime"
536. "I silver move west bump blue move north"
537. "I blue move north bump left then gold move north"
538. "I yellow move east bump top then green move west"
539. "I lime move east bump red move north"
540. "I blue move west bump top I white"
541. "I lime move west bump cyan move west"
542. "I lime move west bump bottom"
543. "I teal move south bump right then navy move north"
544. "I blue move west bump indigo move north"
545. "I white move west bump right"
546. "I gray move north"
547. "I teal move south bump left then purple move east"
548. "I yellow move east bump left"
549. "I teal move south bump violet move east"
550. "I purple move east bump top"
551. "I navy move west bump bottom then black move west"
552. "I gold move south bump top I silver"
553. "I coral move north bump orange move west"
554. "I pink move east bump yellow move west"
555. "I cyan move west bump left"
556. "I violet move west bump bottom then gold move west"
557. "I purple move south bump black move north"
558. "I lime move west"
559. "I coral move south bump top then pink move north"
560. "I silver move north bump right"
561. "I teal move west bump top I gold"
562. "I gold move north bump green move east"
563. "I white move west"
564. "I gold move east bump top I white"
565. "I brown move west bump top I red"
566. "I silver move east bump top I yellow"
567. "I brown move south bump top I white"
568. "I lime move south bump bottom then red move east"
569. "I indigo move east bump top I red"
570. "I silver move west bump top I orange"
571. "I red move east bump top I white"
572. "I teal move north bump brown move south"
573. "I cyan move east bump top then lime move east"
574. "I cyan move west bump top I blue"
575. "I navy move north bump top then pink move south"
576. "I white move east bump left then pink move south"
577. "I green move north bump top I gray"
578. "I black move west bump bottom"
579. "I yellow move east bump bottom then violet move east"
580. "I teal move north bump left"
581. "I yellow move east bump purple move north"
582. "I green move north bump top I yellow"
583. "I cyan move east bump top I pink"
584. "I black move north bump silver move east"
585. "I coral move south bump left"
586. "I orange move west bump top I cyan"
587. "I black move south bump top I red"
588. "I silver move south bump white move north"
589. "I coral move south bump right then orange move north"
590. "I red move south bump top I brown"
591. "I coral move west bump bottom"
592. "I teal move south bump top I pink"
593. "I yellow move west"
594. "I teal move east bump top then yellow move west"
595. "I gray move west bump left then indigo move south"
596. "I coral move south bump right"
597. "I red move east bump top I gold"
598. "I pink move east bump top I red"
599. "I pink move south bump white move east"
600. "I yellow move east bump black move south"
601. "I violet move south bump silver move east"
602. "I silver move east bump bottom then red move south"
603. "I black move south bump bottom then brown move west"
604. "I teal move west bump lime move north"
605. "I white move south bump top I purple"
606. "I teal move east bump top I pink"
607. "I orange move west bump top I silver"
608. "I blue move south bump black move west"
609. "I orange move east bump top"
610. "I navy move west bump red move south"
611. "I lime move north bump top I blue"
612. "I red move south"
613. "I orange move south bump top"
614. "I silver move south bump top I green"
615. "I silver move east bump blue move west"
616. "I indigo move west bump red move south"
617. "I brown move north bump bottom then pink move east"
618. "I indigo move west bump top I gold"
619. "I black move north bump left"
620. "I violet move west bump bottom"
621. "I silver move north bump left then green move east"
622. "I purple move west"
623. "I blue move south bump bottom then purple move east"
624. "I black move south bump top I purple"
625. "I gold move south bump blue move west"
626. "I lime move north bump right"
627. "I blue move south bump coral move north"
628. "I green move north bump bottom"
629. "I cyan move east bump bottom then blue move north"
630. "I white move north bump left then lime move south"
631. "I red move south bump top then navy move west"
632. "I navy move east bump right then indigo move north"
633. "I red move east bump teal move east"
634. "I blue move south bump top then indigo move south"
635. "I brown move west bump left then indigo move east"
636. "I violet move south bump right then green move south"
637. "I gray move south bump top"
638. "I coral move south bump purple move north"
639. "I navy move north bump left"
640. "I indigo move west bump top"
641. "I black move north bump top I navy"
642. "I orange move north bump brown move east"
643. "I coral move north bump top I cyan"
644. "I brown move east"
645. "I white move north bump yellow move west"
646. "I coral move east bump top I yellow"
647. "I gray move north bump top"
648. "I coral move east bump left then green move south"
649. "I coral move south bump lime move south"
650. "I indigo move west bump left then purple move east"
651. "I white move north bump top I gray"
652. "I orange move east bump top I gray"
653. "I gold move east bump left then green move east"
654. "I cyan move south bump right then green move south"
655. "I gold move north bump black move west"
656. "I orange move south bump top I white"
657. "I brown move north bump right"
658. "I orange move east bump top I black"
659. "I gold move south bump bottom then brown move south"
660. "I silver move west bump right"
661. "I blue move south bump top I orange"
662. "I purple move west bump top I silver"
663. "I red move north bump left"
664. "I brown move south bump left"
665. "I indigo move east bump black move east"
666. "I pink move north bump top I white"
667. "I navy move east bump cyan move west"
668. "I white move south bump silver move south"
669. "I pink move north bump top I gray"
670. "I navy move north bump brown move north"
671. "I gold move north bump top"
672. "I purple move north bump bottom then brown move north"
673. "I black move north bump top I lime"
674. "I orange move west bump bottom"
675. "I pink move west bump left"
676. "I cyan move south bump left then violet move east"
677. "I cyan move south bump purple move east"
678. "I black move north bump right then navy move north"
679. "I orange move east bump top I purple"
680. "I teal move east bump black move east"
681. "I white move east bump top"
682. "I green move east bump top I silver"
683. "I silver move west bump top I yellow"
684. "I cyan move south bump purple move south"
685. "I gold move east bump left"
686. "I lime move north"
687. "I teal move west bump top I purple"
688. "I blue move east bump top then silver move west"
689. "I gray move east bump left"
690. "I pink move north bump top then indigo move north"
691. "I green move south bump top I navy"
692. "I brown move north bump right then yellow move north"
693. "I blue move south bump left then lime move south"
694. "I navy move south bump right then pink move south"
695. "I brown move east bump top I teal"
696. "I pink move south bump gold move south"
697. "I teal move east bump left"
698. "I navy move north bump left then black move west"
699. "I brown move north bump bottom then purple move south"
700. "I coral move north bump right"
701. "I black move east bump top I orange"
702. "I green move west bump gray move north"
703. "I lime move south bump left then gray move east"
704. "I blue move south bump right then cyan move north"
705. "I purple move west bump lime move north"
706. "I brown move south bump top I silver"
707. "I orange move north bump bottom then cyan move east"
708. "I lime move east"
709. "I indigo move east bump violet move south"
710. "I purple move north bump top I pink"
711. "I pink move west bump bottom then coral move north"
712. "I yellow move west bump pink move south"
713. "I blue move west bump bottom"
714. "I brown move west bump bottom then indigo move east"
715. "I orange move south bump top I brown"
716. "I green move east bump bottom"
717. "I violet move south bump top then red move east"
718. "I gray move south bump lime move west"
719. "I black move south bump gray move west"
720. "I coral move south bump bottom then lime move east"
721. "I navy move north bump orange move south"
722. "I pink move north bump teal move east"
723. "I navy move east bump brown move east"
724. "I purple move east bump green move south"
725. "I violet move west bump black move south"
726. "I coral move north"
727. "I pink move east bump top I yellow"
728. "I pink move south"
729. "I green move west bump navy move west"
730. "I purple move south bump left"
731. "I green move west bump top I pink"
732. "I brown move south bump blue move west"
733. "I silver move south bump right then blue move north"
734. "I cyan move east bump right then purple move east"
735. "I gray move south bump white move north"
736. "I teal move north bump top"
737. "I yellow move west bump violet move north"
738. "I black move south bump right then brown move east"
739. "I indigo move south bump lime move north"
740. "I pink move east bump black move east"
741. "I gray move west bump indigo move west"
742. "I green move south bump bottom then violet move south"
743. "I red move south bump right then yellow move north"
744. "I red move south bump blue move south"
745. "I gold move east bump top I coral"
746. "I purple move south bump left then cyan move south"
747. "I silver move south bump cyan move west"
748. "I violet move south bump top then coral move east"
749. "I gold move west bump orange move east"
750. "I lime move west bump left then cyan move east"
751. "I indigo move south bump left then purple move north"
752. "I orange move north bump black move west"
753. "I silver move north bump brown move west"
754. "I green move west bump gray move east"
755. "I cyan move east bump orange move south"
756. "I pink move west bump top I gold"
757. "I brown move west bump top then orange move north"
758. "I red move east"
759. "I violet move south bump right then cyan move south"
760. "I violet move west bump top I black"
761. "I white move north bump top then brown move north"
762. "I green move east bump black move south"
763. "I yellow move north bump lime move south"
764. "I brown move west bump gray move north"
765. "I navy move east bump orange move north"
766. "I black move south bump right"
767. "I yellow move east bump lime move south"
768. "I indigo move east bump top I navy"
769. "I teal move north bump top I purple"
770. "I silver move east bump left then brown move west"
771. "I silver move east bump teal move west"
772. "I purple move north bump top"
773. "I teal move north bump top I green"
774. "I indigo move east bump top I violet"
775. "I orange move north bump top I pink"
776. "I coral move south bump top then indigo move east"
777. "I navy move south bump top I gold"
778. "I purple move west bump right then gray move south"
779. "I gray move north bump bottom"
780. "I red move west bump left then white move north"
781. "I brown move east bump left"
782. "I silver move north bump left"
783. "I brown move west bump top I pink"
784. "I red move east bump right then brown move east"
785. "I indigo move east bump right"
786. "I black move south bump gray move east"
787. "I silver move north bump bottom then purple move south"
788. "I purple move south bump top I black"
789. "I purple move south bump top I orange"
790. "I indigo move west bump bottom then brown move west"
791. "I gray move north bump white move west"
792. "I teal move west bump right then indigo move west"
793. "I pink move east bump bottom"
794. "I cyan move east bump left then pink move north"
795. "I pink move west bump blue move west"
796. "I violet move north bump left then indigo move west"
797. "I green move east bump blue move north"
798. "I blue move south bump bottom then violet move north"
799. "I brown move east bump top I coral"
800. "I silver move east bump left"
801. "I cyan move north bump left then brown move north"
802. "I silver move south bump yellow move south"
803. "I indigo move north bump teal move south"
804. "I brown move south bump left then yellow move east"
805. "I lime move west bump bottom then violet move north"
806. "I gold move south bump bottom then pink move west"
807. "I purple move south bump silver move south"
808. "I navy move west bump indigo move north"
809. "I teal move east bump top I gold"
810. "I violet move east bump top"
811. "I navy move west bump teal move north"
812. "I gray move east bump bottom then yellow move north"
813. "I green move north bump bottom then white move north"
814. "I red move east bump gray move south"
815. "I green move west bump top I red"
816. "I green move west bump bottom then lime move north"
817. "I white move south bump left"
818. "I teal move south bump top I white"
819. "I lime move east bump top then orange move east"
820. "I white move east bump brown move east"
821. "I yellow move north bump blue move south"
822. "I green move west bump top I navy"
823. "I green move east bump top I brown"
824. "I yellow move west bump bottom then black move south"
825. "I coral move south bump top I blue"
826. "I lime move west bump right"
827. "I navy move west bump top then white move west"
828. "I brown move south bump top I teal"
829. "I navy move east bump black move west"
830. "I navy move west bump black move east"
831. "I black move north bump navy move west"
832. "I gold move west bump right"
833. "I pink move north bump blue move south"
834. "I blue move west bump left"
835. "I pink move east"
836. "I green move west bump top I blue"
837. "I black move east bump right then brown move south"
838. "I lime move south bump coral move south"
839. "I navy move north"
840. "I white move west bump right then orange move west"
841. "I cyan move south bump top I yellow"
842. "I pink move south bump black move south"
843. "I silver move east bump top I purple"
844. "I brown move east bump bottom then purple move south"
845. "I navy move east bump right"
846. "I white move east bump top I black"
847. "I silver move west bump bottom"
848. "I blue move west bump navy move east"
849. "I brown move east bump top I purple"
850. "I violet move west bump right then white move north"
851. "I violet move west bump top I white"
852. "I violet move west bump right"
853. "I pink move north bump left then lime move east"
854. "I gray move west bump red move north"
855. "I teal move south bump left"
856. "I cyan move south bump pink move north"
857. "I navy move west bump coral move east"
858. "I white move east bump indigo move south"
859. "I gold move east bump top I blue"
860. "I gray move south bump top I brown"
861. "I teal move north bump left then pink move east"
862. "I cyan move north bump top I violet"
863. "I yellow move east bump left then gold move east"
864. "I teal move east bump indigo move north"
865. "I blue move north bump orange move east"
866. "I pink move west bump right then navy move east"
867. "I yellow move south bump top I indigo"
868. "I navy move west bump silver move south"
869. "I brown move west bump left"
870. "I violet move south bump gray move south"
871. "I pink move north bump indigo move west"
872. "I coral move east bump pink move east"
873. "I purple move west bump top then white move east"
874. "I teal move west bump top"
875. "I teal move east bump black move south"
876. "I gold move east bump brown move west"
877. "I gold move east bump top I green"
878. "I teal move south"
879. "I indigo move north bump coral move east"
880. "I orange move east bump bottom then indigo move south"
881. "I yellow move south bump top I violet"
882. "I violet move east bump left"
883. "I lime move east bump top then gold move west"
884. "I blue move west bump top I gray"
885. "I coral move north bump top I violet"
886. "I red move west bump yellow move west"
887. "I coral move south bump gray move east"
888. "I red move west bump top I indigo"
889. "I navy move south bump right"
890. "I gold move north bump orange move west"
891. "I green move east bump top"
892. "I yellow move south bump top I gold"
893. "I white move north bump top I red"
894. "I coral move north bump brown move west"
895. "I green move south bump left then gold move west"
896. "I yellow move north bump right then cyan move west"
897. "I pink move south bump coral move east"
898. "I yellow move south bump right then violet move south"
899. "I purple move west bump top"
900. "I white move north bump top then coral move north"
901. "I violet move west bump bottom then blue move west"
902. "I red move north bump right then teal move north"
